id,contact,day,month,duration,campaign,pdays,previous,poutcome
35120,cellular,6,may,686,2,-1,0,unknown
35121,cellular,6,may,157,3,254,5,failure
35122,telephone,6,may,22,6,-1,0,unknown
35123,telephone,6,may,276,2,-1,0,unknown
35124,cellular,6,may,117,2,-1,0,unknown
35125,cellular,6,may,232,2,167,4,failure
35126,cellular,6,may,268,1,344,1,failure
35127,cellular,6,may,337,2,-1,0,unknown
35128,cellular,6,may,796,2,-1,0,unknown
35129,cellular,6,may,606,3,-1,0,unknown
35130,cellular,7,may,55,5,-1,0,unknown
35131,cellular,7,may,86,2,-1,0,unknown
35132,cellular,7,may,28,2,289,5,failure
35133,cellular,7,may,219,2,-1,0,unknown
35134,cellular,7,may,183,3,-1,0,unknown
35135,cellular,7,may,210,2,346,1,other
35136,telephone,7,may,25,5,169,1,failure
35137,cellular,7,may,16,5,171,1,other
35138,cellular,7,may,113,2,-1,0,unknown
35139,cellular,7,may,343,3,295,5,other
35140,cellular,7,may,315,2,-1,0,unknown
35141,cellular,7,may,186,2,295,1,failure
35142,cellular,7,may,175,4,-1,0,unknown
35143,telephone,7,may,82,1,-1,0,unknown
35144,cellular,7,may,83,4,266,20,other
35145,cellular,7,may,57,4,-1,0,unknown
35146,cellular,7,may,270,3,-1,0,unknown
35147,cellular,7,may,13,5,-1,0,unknown
35148,cellular,7,may,240,1,-1,0,unknown
35149,cellular,7,may,413,1,-1,0,unknown
35150,telephone,7,may,755,3,363,5,failure
35151,cellular,7,may,187,1,-1,0,unknown
35152,cellular,7,may,633,1,-1,0,unknown
35153,cellular,7,may,370,1,-1,0,unknown
35154,cellular,7,may,205,1,-1,0,unknown
35155,cellular,7,may,51,1,294,1,failure
35156,cellular,7,may,157,1,349,4,failure
35157,cellular,7,may,195,1,-1,0,unknown
35158,cellular,7,may,512,1,-1,0,unknown
35159,cellular,7,may,531,3,-1,0,unknown
35160,cellular,7,may,263,1,-1,0,unknown
35161,cellular,7,may,98,1,167,2,failure
35162,cellular,7,may,204,1,-1,0,unknown
35163,cellular,7,may,82,1,-1,0,unknown
35164,cellular,7,may,31,1,363,2,failure
35165,cellular,7,may,92,1,-1,0,unknown
35166,cellular,7,may,47,1,-1,0,unknown
35167,cellular,7,may,923,1,-1,0,unknown
35168,cellular,7,may,22,11,-1,0,unknown
35169,cellular,7,may,149,1,357,1,failure
35170,cellular,7,may,98,1,-1,0,unknown
35171,cellular,7,may,62,6,366,2,failure
35172,cellular,7,may,203,1,-1,0,unknown
35173,cellular,7,may,689,1,-1,0,unknown
35174,cellular,7,may,102,1,-1,0,unknown
35175,cellular,7,may,241,1,-1,0,unknown
35176,cellular,7,may,27,1,345,1,failure
35177,cellular,7,may,191,1,294,1,failure
35178,cellular,7,may,203,1,-1,0,unknown
35179,cellular,7,may,277,1,-1,0,unknown
35180,cellular,7,may,449,1,338,1,other
35181,cellular,7,may,722,1,-1,0,unknown
35182,telephone,7,may,45,1,342,2,failure
35183,cellular,7,may,59,1,258,6,failure
35184,telephone,7,may,224,1,-1,0,unknown
35185,cellular,7,may,98,1,170,2,failure
35186,cellular,7,may,248,1,-1,0,unknown
35187,cellular,7,may,127,1,-1,0,unknown
35188,cellular,7,may,189,2,167,2,other
35189,cellular,7,may,549,1,-1,0,unknown
35190,cellular,7,may,104,1,304,7,failure
35191,cellular,7,may,121,1,344,2,failure
35192,cellular,7,may,261,1,345,1,failure
35193,cellular,7,may,103,1,363,1,failure
35194,cellular,7,may,348,1,-1,0,unknown
35195,cellular,7,may,333,1,351,1,failure
35196,cellular,7,may,25,1,-1,0,unknown
35197,cellular,7,may,223,1,-1,0,unknown
35198,cellular,7,may,381,1,335,5,other
35199,cellular,7,may,84,1,343,1,other
35200,cellular,7,may,623,1,293,1,success
35201,cellular,7,may,131,1,338,2,other
35202,cellular,7,may,132,1,356,1,failure
35203,cellular,7,may,104,1,342,2,failure
35204,cellular,7,may,19,1,360,2,failure
35205,cellular,7,may,366,1,167,2,failure
35206,cellular,7,may,187,1,-1,0,unknown
35207,cellular,7,may,50,1,-1,0,unknown
35208,cellular,7,may,201,1,-1,0,unknown
35209,cellular,7,may,63,1,336,12,other
35210,cellular,7,may,171,2,-1,0,unknown
35211,cellular,7,may,183,4,357,2,other
35212,cellular,7,may,113,1,337,2,other
35213,cellular,7,may,329,1,168,2,success
35214,telephone,7,may,317,2,-1,0,unknown
35215,cellular,7,may,95,1,357,3,other
35216,cellular,7,may,138,1,168,1,failure
35217,cellular,7,may,1957,1,-1,0,unknown
35218,cellular,7,may,556,1,-1,0,unknown
35219,cellular,7,may,49,1,-1,0,unknown
35220,cellular,7,may,393,1,351,1,failure
35221,cellular,7,may,383,1,339,1,other
35222,cellular,7,may,334,1,-1,0,unknown
35223,cellular,7,may,455,1,-1,0,unknown
35224,cellular,7,may,223,1,293,1,failure
35225,cellular,7,may,141,8,297,2,other
35226,cellular,7,may,457,1,-1,0,unknown
35227,cellular,7,may,327,4,-1,0,unknown
35228,cellular,7,may,375,1,-1,0,unknown
35229,cellular,7,may,101,1,-1,0,unknown
35230,cellular,7,may,757,2,170,3,failure
35231,cellular,7,may,46,1,-1,0,unknown
35232,cellular,7,may,184,1,351,1,failure
35233,cellular,7,may,146,1,349,3,failure
35234,cellular,7,may,378,1,-1,0,unknown
35235,cellular,7,may,429,1,170,3,other
35236,cellular,7,may,213,1,-1,0,unknown
35237,cellular,7,may,155,1,357,2,failure
35238,cellular,7,may,130,1,-1,0,unknown
35239,cellular,7,may,155,1,-1,0,unknown
35240,cellular,7,may,107,1,344,4,failure
35241,cellular,7,may,87,1,-1,0,unknown
35242,cellular,7,may,177,1,357,1,failure
35243,cellular,7,may,754,1,-1,0,unknown
35244,telephone,7,may,29,1,-1,0,unknown
35245,cellular,7,may,48,1,-1,0,unknown
35246,cellular,7,may,345,1,-1,0,unknown
35247,telephone,7,may,149,1,343,4,failure
35248,cellular,7,may,193,1,-1,0,unknown
35249,cellular,7,may,252,1,351,1,failure
35250,cellular,7,may,69,1,335,7,failure
35251,cellular,7,may,198,1,167,5,failure
35252,telephone,7,may,63,1,168,3,failure
35253,cellular,7,may,172,1,93,1,failure
35254,cellular,7,may,47,1,-1,0,unknown
35255,cellular,7,may,83,1,-1,0,unknown
35256,cellular,7,may,462,1,-1,0,unknown
35257,cellular,7,may,397,1,169,5,failure
35258,cellular,7,may,229,2,-1,0,unknown
35259,cellular,7,may,1046,1,-1,0,unknown
35260,cellular,7,may,1145,1,170,1,failure
35261,cellular,7,may,159,1,346,2,failure
35262,cellular,7,may,56,1,170,1,failure
35263,cellular,7,may,609,1,-1,0,unknown
35264,cellular,7,may,1148,1,-1,0,unknown
35265,cellular,7,may,133,1,-1,0,unknown
35266,cellular,7,may,502,1,7,2,failure
35267,cellular,7,may,162,1,-1,0,unknown
35268,cellular,7,may,855,2,342,1,failure
35269,cellular,7,may,542,1,-1,0,unknown
35270,cellular,7,may,91,1,345,2,failure
35271,cellular,7,may,245,1,-1,0,unknown
35272,cellular,7,may,40,1,-1,0,unknown
35273,cellular,7,may,234,1,356,2,failure
35274,cellular,7,may,126,1,-1,0,unknown
35275,cellular,7,may,93,1,363,1,failure
35276,cellular,7,may,219,1,-1,0,unknown
35277,cellular,7,may,128,1,-1,0,unknown
35278,cellular,7,may,609,1,337,1,success
35279,cellular,7,may,217,1,167,2,other
35280,cellular,7,may,302,1,356,3,failure
35281,cellular,7,may,223,1,-1,0,unknown
35282,cellular,7,may,1191,1,-1,0,unknown
35283,cellular,7,may,406,1,-1,0,unknown
35284,cellular,7,may,36,3,-1,0,unknown
35285,cellular,7,may,16,1,-1,0,unknown
35286,cellular,7,may,551,1,351,1,failure
35287,cellular,7,may,158,1,318,4,failure
35288,cellular,7,may,278,1,343,2,other
35289,cellular,7,may,192,1,168,1,failure
35290,cellular,7,may,143,1,346,5,failure
35291,cellular,7,may,273,1,-1,0,unknown
35292,cellular,7,may,147,1,359,4,failure
35293,cellular,7,may,346,1,-1,0,unknown
35294,cellular,7,may,272,1,-1,0,unknown
35295,cellular,7,may,282,1,-1,0,unknown
35296,cellular,7,may,60,4,-1,0,unknown
35297,cellular,7,may,50,1,171,4,failure
35298,cellular,7,may,86,1,367,1,failure
35299,cellular,7,may,163,2,-1,0,unknown
35300,cellular,7,may,229,1,-1,0,unknown
35301,cellular,7,may,236,1,-1,0,unknown
35302,cellular,7,may,109,1,367,1,failure
35303,cellular,7,may,72,1,-1,0,unknown
35304,cellular,7,may,122,1,357,1,failure
35305,cellular,7,may,529,2,-1,0,unknown
35306,cellular,7,may,574,1,-1,0,unknown
35307,cellular,7,may,213,1,288,1,failure
35308,cellular,7,may,128,1,-1,0,unknown
35309,cellular,7,may,983,4,-1,0,unknown
35310,cellular,7,may,168,3,301,1,failure
35311,cellular,7,may,31,1,-1,0,unknown
35312,cellular,7,may,72,1,-1,0,unknown
35313,cellular,7,may,199,1,297,3,failure
35314,cellular,7,may,232,1,-1,0,unknown
35315,cellular,7,may,279,1,358,9,other
35316,cellular,7,may,282,1,367,1,failure
35317,cellular,7,may,63,1,-1,0,unknown
35318,cellular,7,may,282,1,-1,0,unknown
35319,cellular,7,may,391,1,-1,0,unknown
35320,telephone,7,may,973,1,366,1,failure
35321,cellular,7,may,199,1,-1,0,unknown
35322,cellular,7,may,219,1,295,1,failure
35323,cellular,7,may,176,1,322,5,other
35324,cellular,7,may,336,1,-1,0,unknown
35325,cellular,7,may,17,5,360,3,failure
35326,cellular,7,may,275,1,-1,0,unknown
35327,cellular,7,may,143,1,-1,0,unknown
35328,cellular,7,may,362,1,303,1,failure
35329,cellular,7,may,320,1,-1,0,unknown
35330,cellular,7,may,166,1,-1,0,unknown
35331,cellular,7,may,170,1,366,1,other
35332,cellular,7,may,54,1,345,2,failure
35333,cellular,7,may,569,1,297,3,failure
35334,cellular,7,may,161,1,324,2,failure
35335,cellular,7,may,57,2,170,4,failure
35336,cellular,7,may,490,1,-1,0,unknown
35337,cellular,7,may,59,1,-1,0,unknown
35338,cellular,7,may,158,1,300,2,failure
35339,cellular,7,may,147,1,-1,0,unknown
35340,cellular,7,may,134,1,344,2,failure
35341,cellular,7,may,195,1,-1,0,unknown
35342,cellular,7,may,447,2,346,2,failure
35343,cellular,7,may,293,1,-1,0,unknown
35344,cellular,7,may,52,2,-1,0,unknown
35345,cellular,7,may,130,2,167,5,failure
35346,cellular,7,may,113,2,345,1,other
35347,cellular,7,may,263,1,357,4,failure
35348,cellular,7,may,105,1,324,2,failure
35349,cellular,7,may,155,1,282,5,failure
35350,cellular,7,may,142,1,353,1,failure
35351,cellular,7,may,448,2,-1,0,unknown
35352,cellular,7,may,141,1,-1,0,unknown
35353,cellular,7,may,176,1,287,2,other
35354,cellular,7,may,154,1,-1,0,unknown
35355,cellular,7,may,77,1,-1,0,unknown
35356,cellular,7,may,148,1,-1,0,unknown
35357,cellular,7,may,290,1,356,11,failure
35358,telephone,7,may,309,1,-1,0,unknown
35359,cellular,7,may,69,1,-1,0,unknown
35360,cellular,7,may,275,2,-1,0,unknown
35361,cellular,7,may,79,1,-1,0,unknown
35362,cellular,7,may,226,1,339,1,other
35363,cellular,7,may,58,1,-1,0,unknown
35364,cellular,7,may,481,2,-1,0,unknown
35365,cellular,7,may,124,1,338,2,failure
35366,cellular,7,may,381,1,-1,0,unknown
35367,cellular,7,may,307,1,-1,0,unknown
35368,cellular,7,may,355,1,-1,0,unknown
35369,cellular,7,may,125,1,364,1,failure
35370,cellular,7,may,172,1,353,2,other
35371,cellular,7,may,118,1,-1,0,unknown
35372,cellular,7,may,55,1,-1,0,unknown
35373,cellular,7,may,412,2,-1,0,unknown
35374,cellular,7,may,361,1,-1,0,unknown
35375,cellular,7,may,160,4,-1,0,unknown
35376,cellular,7,may,174,1,293,3,failure
35377,cellular,7,may,51,1,366,1,other
35378,cellular,7,may,661,1,267,11,other
35379,cellular,7,may,183,1,-1,0,unknown
35380,cellular,7,may,99,1,-1,0,unknown
35381,cellular,7,may,110,1,-1,0,unknown
35382,cellular,7,may,101,1,-1,0,unknown
35383,cellular,7,may,174,1,343,2,failure
35384,cellular,7,may,66,1,359,1,failure
35385,cellular,7,may,102,1,-1,0,unknown
35386,cellular,7,may,136,1,359,1,failure
35387,cellular,7,may,190,1,276,1,other
35388,cellular,7,may,332,1,-1,0,unknown
35389,cellular,7,may,228,1,-1,0,unknown
35390,cellular,7,may,162,1,-1,0,unknown
35391,cellular,7,may,43,3,-1,0,unknown
35392,cellular,7,may,623,1,-1,0,unknown
35393,cellular,7,may,312,1,-1,0,unknown
35394,cellular,7,may,56,1,-1,0,unknown
35395,cellular,7,may,265,1,-1,0,unknown
35396,cellular,7,may,219,1,-1,0,unknown
35397,cellular,7,may,446,6,342,2,failure
35398,cellular,7,may,263,1,293,3,failure
35399,cellular,7,may,135,1,-1,0,unknown
35400,cellular,7,may,57,1,366,2,failure
35401,cellular,7,may,158,1,275,1,other
35402,cellular,7,may,228,1,-1,0,unknown
35403,cellular,7,may,476,1,352,1,other
35404,cellular,7,may,193,2,296,5,other
35405,cellular,7,may,122,2,-1,0,unknown
35406,cellular,7,may,247,1,-1,0,unknown
35407,cellular,7,may,103,2,349,4,failure
35408,cellular,7,may,67,3,-1,0,unknown
35409,cellular,7,may,159,2,357,2,failure
35410,cellular,7,may,121,2,-1,0,unknown
35411,cellular,7,may,182,2,356,1,failure
35412,cellular,7,may,101,1,301,1,failure
35413,cellular,7,may,156,1,177,1,success
35414,cellular,7,may,957,2,-1,0,unknown
35415,cellular,7,may,423,1,-1,0,unknown
35416,cellular,7,may,258,2,-1,0,unknown
35417,cellular,7,may,349,1,338,1,failure
35418,cellular,7,may,281,1,-1,0,unknown
35419,cellular,7,may,154,3,363,2,failure
35420,telephone,7,may,287,2,-1,0,unknown
35421,cellular,7,may,193,1,-1,0,unknown
35422,cellular,7,may,356,2,286,3,failure
35423,cellular,7,may,94,1,-1,0,unknown
35424,cellular,7,may,122,2,-1,0,unknown
35425,telephone,7,may,140,2,-1,0,unknown
35426,cellular,7,may,135,2,-1,0,unknown
35427,cellular,7,may,97,2,171,2,failure
35428,cellular,7,may,590,1,-1,0,unknown
35429,cellular,7,may,87,2,351,1,success
35430,cellular,7,may,92,3,167,4,other
35431,cellular,7,may,541,2,-1,0,unknown
35432,cellular,7,may,560,3,367,1,other
35433,cellular,7,may,295,1,168,4,other
35434,cellular,7,may,473,2,-1,0,unknown
35435,cellular,7,may,195,1,357,1,failure
35436,cellular,7,may,225,3,321,3,failure
35437,cellular,7,may,166,2,-1,0,unknown
35438,cellular,7,may,589,2,-1,0,unknown
35439,cellular,7,may,228,2,-1,0,unknown
35440,cellular,7,may,101,1,349,1,failure
35441,cellular,7,may,258,1,357,1,failure
35442,cellular,7,may,178,1,-1,0,unknown
35443,cellular,7,may,253,2,304,4,failure
35444,cellular,7,may,347,2,337,6,failure
35445,telephone,7,may,430,2,367,2,failure
35446,cellular,7,may,100,4,358,1,failure
35447,cellular,7,may,1030,1,169,3,success
35448,cellular,7,may,45,1,22,2,failure
35449,cellular,7,may,127,1,171,2,other
35450,cellular,7,may,129,2,-1,0,unknown
35451,cellular,7,may,160,2,360,3,failure
35452,cellular,7,may,56,1,359,1,failure
35453,cellular,7,may,1254,3,365,1,failure
35454,cellular,7,may,895,2,295,2,failure
35455,cellular,7,may,270,2,-1,0,unknown
35456,cellular,7,may,279,1,367,1,failure
35457,telephone,7,may,325,1,-1,0,unknown
35458,cellular,7,may,539,1,-1,0,unknown
35459,cellular,7,may,54,1,-1,0,unknown
35460,cellular,7,may,643,1,-1,0,unknown
35461,cellular,7,may,798,2,-1,0,unknown
35462,cellular,7,may,115,3,-1,0,unknown
35463,cellular,7,may,95,6,-1,0,unknown
35464,cellular,7,may,425,1,336,1,failure
35465,cellular,7,may,153,2,-1,0,unknown
35466,cellular,7,may,266,2,168,1,failure
35467,cellular,7,may,57,1,-1,0,unknown
35468,cellular,7,may,243,2,-1,0,unknown
35469,cellular,7,may,33,3,359,1,failure
35470,cellular,7,may,330,1,342,1,failure
35471,cellular,7,may,308,1,335,3,failure
35472,cellular,7,may,50,2,359,3,failure
35473,cellular,7,may,245,2,288,2,failure
35474,cellular,7,may,247,2,349,2,failure
35475,cellular,7,may,437,3,351,2,failure
35476,cellular,7,may,458,2,349,1,other
35477,cellular,7,may,96,3,301,1,failure
35478,cellular,7,may,404,2,-1,0,unknown
35479,cellular,7,may,253,4,-1,0,unknown
35480,cellular,7,may,271,2,-1,0,unknown
35481,cellular,7,may,582,2,283,4,failure
35482,cellular,7,may,227,2,-1,0,unknown
35483,cellular,7,may,49,2,345,2,failure
35484,cellular,7,may,244,2,-1,0,unknown
35485,cellular,7,may,924,3,-1,0,unknown
35486,cellular,7,may,62,2,-1,0,unknown
35487,cellular,7,may,240,3,293,5,failure
35488,cellular,7,may,126,2,-1,0,unknown
35489,cellular,7,may,188,2,366,2,other
35490,cellular,7,may,580,2,-1,0,unknown
35491,cellular,7,may,600,2,330,17,failure
35492,cellular,7,may,639,2,280,5,success
35493,cellular,7,may,83,5,-1,0,unknown
35494,cellular,7,may,244,2,-1,0,unknown
35495,cellular,7,may,245,3,-1,0,unknown
35496,cellular,7,may,178,3,-1,0,unknown
35497,cellular,7,may,212,2,-1,0,unknown
35498,cellular,7,may,17,2,-1,0,unknown
35499,cellular,7,may,35,3,-1,0,unknown
35500,cellular,7,may,227,2,-1,0,unknown
35501,cellular,7,may,201,8,-1,0,unknown
35502,cellular,7,may,209,2,-1,0,unknown
35503,cellular,7,may,198,2,-1,0,unknown
35504,cellular,7,may,1806,2,287,3,other
35505,cellular,7,may,146,2,171,3,failure
35506,cellular,7,may,202,2,349,1,other
35507,cellular,7,may,556,3,-1,0,unknown
35508,cellular,7,may,262,2,-1,0,unknown
35509,cellular,7,may,189,2,-1,0,unknown
35510,cellular,7,may,1391,2,-1,0,unknown
35511,cellular,7,may,132,2,293,1,other
35512,telephone,7,may,11,2,-1,0,unknown
35513,cellular,7,may,166,3,338,2,failure
35514,cellular,7,may,217,2,342,1,failure
35515,cellular,7,may,1516,2,353,2,other
35516,telephone,7,may,202,2,167,1,failure
35517,cellular,7,may,252,2,-1,0,unknown
35518,cellular,7,may,93,4,168,3,failure
35519,cellular,7,may,350,2,-1,0,unknown
35520,telephone,7,may,908,2,357,1,other
35521,cellular,7,may,246,2,-1,0,unknown
35522,cellular,7,may,140,3,-1,0,unknown
35523,cellular,7,may,603,2,17,2,failure
35524,cellular,7,may,152,2,-1,0,unknown
35525,cellular,7,may,739,2,325,3,failure
35526,cellular,7,may,245,3,-1,0,unknown
35527,cellular,7,may,300,2,-1,0,unknown
35528,cellular,7,may,225,2,275,2,failure
35529,cellular,7,may,429,2,343,4,failure
35530,cellular,7,may,275,2,342,4,other
35531,cellular,7,may,196,3,-1,0,unknown
35532,cellular,7,may,293,2,-1,0,unknown
35533,cellular,7,may,787,3,356,2,failure
35534,cellular,7,may,434,3,342,2,failure
35535,telephone,7,may,79,2,360,6,other
35536,cellular,7,may,388,2,349,2,failure
35537,cellular,7,may,128,2,-1,0,unknown
35538,cellular,7,may,269,2,-1,0,unknown
35539,cellular,7,may,217,2,351,2,other
35540,cellular,7,may,291,2,-1,0,unknown
35541,cellular,7,may,249,2,169,1,failure
35542,cellular,7,may,249,4,332,3,failure
35543,cellular,7,may,109,2,-1,0,unknown
35544,cellular,7,may,219,2,-1,0,unknown
35545,cellular,7,may,235,2,293,1,other
35546,cellular,7,may,161,2,-1,0,unknown
35547,cellular,7,may,181,2,255,5,failure
35548,cellular,7,may,432,3,363,2,other
35549,cellular,7,may,476,2,-1,0,unknown
35550,cellular,7,may,877,3,-1,0,unknown
35551,cellular,7,may,263,2,294,1,success
35552,cellular,7,may,156,2,349,2,other
35553,cellular,7,may,792,3,-1,0,unknown
35554,cellular,7,may,589,2,-1,0,unknown
35555,cellular,7,may,215,2,294,1,failure
35556,cellular,7,may,84,3,168,1,failure
35557,cellular,7,may,329,2,-1,0,unknown
35558,cellular,7,may,680,2,367,2,failure
35559,cellular,7,may,553,3,288,1,other
35560,cellular,7,may,174,3,366,2,failure
35561,cellular,7,may,253,2,302,1,failure
35562,cellular,7,may,127,6,-1,0,unknown
35563,cellular,7,may,265,3,-1,0,unknown
35564,cellular,7,may,272,4,357,1,other
35565,cellular,7,may,113,2,-1,0,unknown
35566,cellular,7,may,1135,3,323,30,failure
35567,cellular,7,may,239,2,-1,0,unknown
35568,telephone,7,may,376,2,339,7,failure
35569,cellular,7,may,324,2,351,1,failure
35570,cellular,7,may,255,6,169,3,failure
35571,cellular,7,may,20,8,-1,0,unknown
35572,cellular,7,may,274,3,358,2,failure
35573,cellular,7,may,831,4,-1,0,unknown
35574,cellular,7,may,541,3,343,5,failure
35575,cellular,7,may,162,7,-1,0,unknown
35576,cellular,7,may,892,2,-1,0,unknown
35577,telephone,7,may,123,3,-1,0,unknown
35578,cellular,7,may,63,3,-1,0,unknown
35579,cellular,7,may,882,2,-1,0,unknown
35580,telephone,7,may,146,4,-1,0,unknown
35581,cellular,7,may,463,2,-1,0,unknown
35582,telephone,7,may,174,12,-1,0,unknown
35583,cellular,7,may,190,2,-1,0,unknown
35584,cellular,7,may,273,4,-1,0,unknown
35585,cellular,7,may,172,2,-1,0,unknown
35586,cellular,7,may,304,3,-1,0,unknown
35587,cellular,7,may,245,5,366,2,failure
35588,cellular,7,may,251,2,-1,0,unknown
35589,cellular,7,may,177,2,-1,0,unknown
35590,cellular,7,may,239,3,-1,0,unknown
35591,cellular,7,may,100,1,-1,0,unknown
35592,cellular,7,may,206,3,-1,0,unknown
35593,cellular,7,may,878,3,170,5,failure
35594,cellular,7,may,1262,3,-1,0,unknown
35595,telephone,7,may,138,4,286,1,other
35596,telephone,7,may,10,4,-1,0,unknown
35597,cellular,7,may,407,2,-1,0,unknown
35598,cellular,7,may,1051,2,-1,0,unknown
35599,cellular,7,may,323,3,-1,0,unknown
35600,cellular,7,may,411,2,-1,0,unknown
35601,cellular,7,may,42,2,324,3,failure
35602,cellular,7,may,369,1,-1,0,unknown
35603,telephone,7,may,100,1,-1,0,unknown
35604,cellular,7,may,212,1,-1,0,unknown
35605,telephone,7,may,55,1,-1,0,unknown
35606,cellular,7,may,490,1,-1,0,unknown
35607,cellular,7,may,227,2,-1,0,unknown
35608,cellular,7,may,722,2,-1,0,unknown
35609,cellular,7,may,388,2,-1,0,unknown
35610,cellular,7,may,1297,2,-1,0,unknown
35611,cellular,7,may,201,1,-1,0,unknown
35612,cellular,7,may,155,1,-1,0,unknown
35613,cellular,7,may,208,1,357,1,failure
35614,cellular,7,may,340,1,-1,0,unknown
35615,cellular,7,may,189,3,-1,0,unknown
35616,cellular,7,may,148,5,336,7,other
35617,cellular,7,may,378,1,-1,0,unknown
35618,cellular,7,may,373,2,360,4,failure
35619,cellular,7,may,181,1,253,6,other
35620,cellular,7,may,54,1,337,1,failure
35621,cellular,7,may,873,1,293,1,failure
35622,telephone,8,may,128,8,324,7,other
35623,cellular,8,may,182,2,169,2,failure
35624,cellular,8,may,141,2,-1,0,unknown
35625,cellular,8,may,156,2,-1,0,unknown
35626,cellular,8,may,209,3,367,3,other
35627,cellular,8,may,262,3,-1,0,unknown
35628,cellular,8,may,328,2,353,2,failure
35629,telephone,8,may,142,3,358,3,failure
35630,telephone,8,may,17,9,-1,0,unknown
35631,telephone,8,may,143,4,-1,0,unknown
35632,cellular,8,may,40,3,359,8,other
35633,cellular,8,may,8,8,-1,0,unknown
35634,cellular,8,may,157,4,-1,0,unknown
35635,telephone,8,may,145,1,-1,0,unknown
35636,cellular,8,may,191,1,-1,0,unknown
35637,cellular,8,may,491,2,344,2,failure
35638,cellular,8,may,41,1,360,1,failure
35639,cellular,8,may,253,3,-1,0,unknown
35640,cellular,8,may,440,1,-1,0,unknown
35641,cellular,8,may,127,1,170,2,failure
35642,cellular,8,may,104,1,170,1,failure
35643,cellular,8,may,317,2,-1,0,unknown
35644,cellular,8,may,67,2,-1,0,unknown
35645,cellular,8,may,795,6,170,3,failure
35646,cellular,8,may,11,8,365,4,failure
35647,cellular,8,may,165,1,-1,0,unknown
35648,cellular,8,may,80,4,358,1,other
35649,cellular,8,may,729,1,-1,0,unknown
35650,cellular,8,may,39,1,-1,0,unknown
35651,cellular,8,may,85,1,-1,0,unknown
35652,cellular,8,may,33,1,-1,0,unknown
35653,cellular,8,may,159,1,361,2,failure
35654,cellular,8,may,57,1,368,1,failure
35655,cellular,8,may,298,1,-1,0,unknown
35656,cellular,8,may,266,1,281,11,other
35657,cellular,8,may,95,3,-1,0,unknown
35658,cellular,8,may,76,1,-1,0,unknown
35659,cellular,8,may,166,1,42,1,other
35660,cellular,8,may,88,1,-1,0,unknown
35661,cellular,8,may,113,1,360,2,failure
35662,cellular,8,may,440,1,-1,0,unknown
35663,cellular,8,may,126,1,359,5,other
35664,cellular,8,may,380,4,295,1,failure
35665,cellular,8,may,65,2,-1,0,unknown
35666,cellular,8,may,38,1,-1,0,unknown
35667,cellular,8,may,114,1,-1,0,unknown
35668,cellular,8,may,181,3,-1,0,unknown
35669,cellular,8,may,157,1,-1,0,unknown
35670,cellular,8,may,1022,1,360,2,failure
35671,cellular,8,may,293,3,364,2,failure
35672,cellular,8,may,225,1,-1,0,unknown
35673,cellular,8,may,106,1,288,6,failure
35674,cellular,8,may,84,1,290,1,failure
35675,cellular,8,may,174,1,-1,0,unknown
35676,cellular,8,may,72,1,368,1,failure
35677,cellular,8,may,7,5,-1,0,unknown
35678,cellular,8,may,105,1,-1,0,unknown
35679,cellular,8,may,26,1,-1,0,unknown
35680,cellular,8,may,206,1,-1,0,unknown
35681,cellular,8,may,197,1,-1,0,unknown
35682,cellular,8,may,285,1,170,1,failure
35683,cellular,8,may,63,1,169,2,failure
35684,cellular,8,may,132,1,-1,0,unknown
35685,cellular,8,may,213,5,-1,0,unknown
35686,cellular,8,may,475,3,-1,0,unknown
35687,cellular,8,may,94,1,-1,0,unknown
35688,cellular,8,may,763,1,-1,0,unknown
35689,cellular,8,may,240,1,-1,0,unknown
35690,cellular,8,may,122,1,350,1,failure
35691,cellular,8,may,198,1,-1,0,unknown
35692,cellular,8,may,247,1,-1,0,unknown
35693,cellular,8,may,122,1,368,2,failure
35694,cellular,8,may,154,1,-1,0,unknown
35695,cellular,8,may,65,2,367,1,failure
35696,cellular,8,may,279,1,-1,0,unknown
35697,cellular,8,may,557,1,172,1,failure
35698,cellular,8,may,130,2,-1,0,unknown
35699,telephone,8,may,63,1,-1,0,unknown
35700,cellular,8,may,77,2,-1,0,unknown
35701,cellular,8,may,171,1,-1,0,unknown
35702,cellular,8,may,265,1,290,2,failure
35703,cellular,8,may,17,5,-1,0,unknown
35704,cellular,8,may,40,2,-1,0,unknown
35705,cellular,8,may,163,1,358,1,failure
35706,cellular,8,may,208,1,-1,0,unknown
35707,cellular,8,may,74,2,287,2,failure
35708,cellular,8,may,49,1,303,1,failure
35709,cellular,8,may,208,4,-1,0,unknown
35710,cellular,8,may,70,1,-1,0,unknown
35711,cellular,8,may,103,1,368,1,failure
35712,cellular,8,may,302,1,283,3,failure
35713,cellular,8,may,103,6,-1,0,unknown
35714,cellular,8,may,75,1,-1,0,unknown
35715,cellular,8,may,97,1,343,2,failure
35716,cellular,8,may,14,5,364,5,failure
35717,cellular,8,may,19,6,304,11,other
35718,cellular,8,may,98,2,170,1,failure
35719,cellular,8,may,158,3,354,1,failure
35720,cellular,8,may,307,1,-1,0,unknown
35721,cellular,8,may,57,1,303,1,failure
35722,cellular,8,may,182,1,-1,0,unknown
35723,cellular,8,may,153,4,171,3,failure
35724,cellular,8,may,389,1,-1,0,unknown
35725,cellular,8,may,153,1,353,1,failure
